A,WEB,00:15:21,6.15,$3.51,3460061,CHADEMO,RFID,2601,1550584092,1550585013
A,MOBILE,01:34:02,12.24,$6.98,3460098,DCCOMBOTYP1,RFID,2602,1550585499,1550591141
A,MOBILE,00:27:38,13.26,$7.56,3460186,CHADEMO,CREDITCARD,2603,1550591214,1550592872
A,MOBILE,01:00:36,38.68,$20.89,3461187,CHADEMO,RFID,2604,1550634602,1550638238
A,DEVICE,00:29:09,4.92,$2.41,3461510,CHADEMO,CREDITCARD,2605,1550643353,1550645102
A,DEVICE,00:00:10,0,$0.0,3461614,CHADEMO,CREDITCARD,2606,1550645663,1550645673
A,DEVICE,00:00:10,0,$0.0,3461619,CHADEMO,CREDITCARD,2607,1550645817,1550645827
A,DEVICE,00:00:10,0,$0.0,3461624,CHADEMO,CREDITCARD,2608,1550645934,1550645944
A,DEVICE,00:32:47,20.28,$9.94,3461627,CHADEMO,CREDITCARD,2609,1550645997,1550647964
A,MOBILE,00:00:10,0,$0.0,3461817,CHADEMO,CREDITCARD,2610,1550651460,1550651470
A,MOBILE,00:00:10,0,$0.0,3461835,CHADEMO,CREDITCARD,2611,1550651732,1550651742
A,MOBILE,00:00:10,0,$0.0,3461850,CHADEMO,CREDITCARD,2612,1550651846,1550651856
A,DEVICE,00:27:17,8.13,$3.98,3461882,CHADEMO,CREDITCARD,2613,1550653118,1550654755
A,MOBILE,01:03:25,39.57,$19.38,3461979,DCCOMBOTYP1,RFID,2614,1550655139,1550658944
A,MOBILE,00:28:36,10.61,$5.2,3462214,CHADEMO,CREDITCARD,2615,1550663202,1550664918
A,DEVICE,00:31:17,16.45,$8.06,3462262,CHADEMO,RFID,2616,1550664998,1550666875
A,DEVICE,00:16:50,10.18,$4.99,3462334,CHADEMO,CREDITCARD,2617,1550666974,1550667984
A,MOBILE,00:23:11,14.41,$8.21,3462389,CHADEMO,CREDITCARD,2618,1550668116,1550669507
A,DEVICE,00:08:11,2.95,$1.68,3462513,CHADEMO,CREDITCARD,2619,1550670578,1550671069
A,DEVICE,00:05:52,1.46,$0.83,3462550,CHADEMO,CREDITCARD,2620,1550671180,1550671532
A,DEVICE,00:31:17,11.38,$6.49,3462577,CHADEMO,RFID,2621,1550671631,1550673508
A,MOBILE,00:31:16,10.88,$5.88,3463172,CHADEMO,CREDITCARD,2622,1550689554,1550691430
A,MOBILE,00:27:05,11.05,$5.97,3463640,CHADEMO,CREDITCARD,2623,1550713595,1550715220
A,MOBILE,00:45:05,31.78,$17.16,3463895,DCCOMBOTYP1,CREDITCARD,2624,1550721143,1550723848
A,DEVICE,00:57:19,35.82,$17.55,3464051,CHADEMO,CREDITCARD,2625,1550725261,1550728700
A,DEVICE,00:00:00,0,$0.0,3464638,DCCOMBOTYP1,CREDITCARD,2626,1550729076,1550729076
A,DEVICE,01:08:55,35.58,$17.43,3464727,DCCOMBOTYP1,CREDITCARD,2627,1550729352,1550733487
A,MOBILE,00:16:50,9.77,$4.79,3465815,CHADEMO,RFID,2628,1550746985,1550747995
A,MOBILE,01:39:28,60.81,$29.8,3465862,CHADEMO,CREDITCARD,2629,1550748831,1550754799
A,DEVICE,01:16:49,45.39,$25.87,3466121,CHADEMO,RFID,2630,1550762288,1550766897
A,MOBILE,00:03:16,2.17,$1.24,3466185,CHADEMO,RFID,2631,1550768247,1550768443
A,WEB,00:32:27,20.04,$0.86,3466198,CHADEMO,RFID,2632,1550769092,1550771039
A,DEVICE,00:17:37,7.92,$4.28,3466349,CHADEMO,CREDITCARD,2633,1550780311,1550781368
A,MOBILE,00:35:07,13.1,$7.07,3466694,CHADEMO,CREDITCARD,2634,1550797865,1550799972
A,MOBILE,00:53:55,16.75,$9.04,3466787,CHADEMO,RFID,2635,1550800450,1550803685
A,MOBILE,00:31:17,11.12,$5.45,3467425,CHADEMO,RFID,2636,1550817856,1550819733
A,DEVICE,00:09:01,6.54,$3.2,3467644,CHADEMO,CREDITCARD,2637,1550824282,1550824823
A,MOBILE,00:34:01,25.09,$12.29,3467674,DCCOMBOTYP1,CREDITCARD,2638,1550825172,1550827213
A,DEVICE,00:00:10,0,$0.0,3467764,CHADEMO,CREDITCARD,2639,1550828019,1550828029
A,DEVICE,00:22:53,6.22,$3.05,3467768,CHADEMO,CREDITCARD,2640,1550828082,1550829455
A,MOBILE,00:27:49,10.8,$5.29,3467895,CHADEMO,RFID,2641,1550833338,1550835007
A,MOBILE,00:12:09,8.58,$4.2,3467928,CHADEMO,RFID,2642,1550835144,1550835873
A,MOBILE,00:29:40,14.74,$7.22,3467953,CHADEMO,CREDITCARD,2643,1550836142,1550837922
A,MOBILE,00:15:13,9.79,$4.8,3467999,CHADEMO,RFID,2644,1550838218,1550839131
A,MOBILE,00:07:43,5.38,$2.64,3468017,CHADEMO,CREDITCARD,2645,1550839207,1550839670
A,MOBILE,00:09:12,2.91,$1.66,3468056,CHADEMO,CREDITCARD,2646,1550841101,1550841653
A,DEVICE,00:00:10,0,$0.0,3468118,CHADEMO,CREDITCARD,2647,1550844194,1550844204
A,DEVICE,00:25:16,12.82,$7.31,3468122,CHADEMO,CREDITCARD,2648,1550844312,1550845828
A,MOBILE,00:33:17,9.69,$5.52,3468172,CHADEMO,CREDITCARD,2649,1550847377,1550849374
A,MOBILE,00:20:14,9.84,$5.61,3468203,CHADEMO,RFID,2650,1550849560,1550850774
A,DEVICE,00:31:17,7.94,$4.53,3468219,CHADEMO,CREDITCARD,2651,1550850900,1550852777
A,MOBILE,00:31:17,7.59,$4.33,3468265,CHADEMO,RFID,2652,1550855201,1550857078
A,MOBILE,00:28:19,14.35,$7.75,3468300,CHADEMO,RFID,2653,1550858866,1550860565
A,WEB,00:00:10,0,$0.0,3468828,CHADEMO,RFID,2654,1550900267,1550900277
A,WEB,00:29:18,16.42,$0.0,3468834,CHADEMO,RFID,2655,1550900463,1550902221
A,MOBILE,00:00:10,0,$0.0,3468882,CHADEMO,RFID,2656,1550902408,1550902418
A,MOBILE,00:00:11,0,$0.0,3468888,CHADEMO,RFID,2657,1550902481,1550902492
A,MOBILE,00:00:07,0,$0.0,3468889,CHADEMO,RFID,2658,1550902528,1550902535
A,MOBILE,00:00:09,0,$0.0,3468891,CHADEMO,RFID,2659,1550902568,1550902577
A,MOBILE,00:00:11,0,$0.0,3468892,CHADEMO,RFID,2660,1550902618,1550902629
A,MOBILE,00:00:10,0,$0.0,3468895,CHADEMO,RFID,2661,1550902668,1550902678
A,MOBILE,00:00:11,0,$0.0,3468901,CHADEMO,CREDITCARD,2662,1550902772,1550902783
A,MOBILE,00:00:11,0,$0.0,3468904,CHADEMO,RFID,2663,1550902865,1550902876
A,MOBILE,00:00:10,0,$0.0,3468905,CHADEMO,RFID,2664,1550902908,1550902918
A,MOBILE,00:19:48,6.55,$3.21,3468911,CHADEMO,RFID,2665,1550903046,1550904234
A,DEVICE,00:15:11,4.43,$2.17,3468945,CHADEMO,CREDITCARD,2666,1550904291,1550905202
A,MOBILE,00:00:10,0,$0.0,3468970,CHADEMO,RFID,2667,1550905433,1550905443
A,MOBILE,00:00:10,0,$0.0,3468974,CHADEMO,RFID,2668,1550905584,1550905594
A,MOBILE,00:00:10,0,$0.0,3468979,CHADEMO,RFID,2669,1550905645,1550905655
A,MOBILE,00:00:11,0,$0.0,3468980,CHADEMO,RFID,2670,1550905763,1550905774
A,MOBILE,00:31:17,8.58,$4.2,3468982,CHADEMO,RFID,2671,1550905851,1550907728
A,DEVICE,00:00:10,0,$0.0,3469042,CHADEMO,CREDITCARD,2672,1550909128,1550909138
A,MOBILE,00:31:17,20.81,$10.2,3469052,CHADEMO,CREDITCARD,2673,1550909445,1550911322
A,DEVICE,00:20:47,9.38,$4.6,3469102,DCCOMBOTYP1,CREDITCARD,2674,1550911936,1550913183
A,MOBILE,00:54:27,32.07,$15.71,3469184,CHADEMO,CREDITCARD,2675,1550915235,1550918502
A,MOBILE,00:33:16,12.15,$5.95,3469532,CHADEMO,CREDITCARD,2676,1550923407,1550925403
A,MOBILE,00:28:34,18.34,$8.99,3469586,CHADEMO,CREDITCARD,2677,1550926508,1550928222
A,WEB,00:00:10,0,$0.0,3469801,CHADEMO,RFID,2678,1550944045,1550944055
A,WEB,00:00:10,0,$0.0,3469802,CHADEMO,RFID,2679,1550944125,1550944135
A,WEB,00:30:19,19.57,$0.12,3469804,CHADEMO,RFID,2680,1550944206,1550946025
A,MOBILE,00:13:08,7.28,$3.93,3469939,CHADEMO,CREDITCARD,2681,1550954596,1550955384
A,DEVICE,00:31:18,11.49,$6.2,3469955,CHADEMO,CREDITCARD,2682,1550959246,1550961124
A,MOBILE,00:00:10,0,$0.0,3470244,CHADEMO,CREDITCARD,2683,1550986770,1550986780
A,MOBILE,00:00:11,0,$0.0,3470247,CHADEMO,CREDITCARD,2684,1550986823,1550986834
A,MOBILE,00:00:18,0,$0.0,3470250,CHADEMO,CREDITCARD,2685,1550986915,1550986933
A,MOBILE,00:00:10,0,$0.0,3470251,CHADEMO,CREDITCARD,2686,1550986962,1550986972
A,MOBILE,00:00:10,0,$0.0,3470254,CHADEMO,CREDITCARD,2687,1550987008,1550987018
A,MOBILE,00:42:15,30.24,$14.82,3470255,CHADEMO,CREDITCARD,2688,1550987083,1550989618
A,MOBILE,01:06:24,48.88,$23.95,3470503,CHADEMO,CREDITCARD,2689,1550989680,1550993664
A,DEVICE,00:00:11,0,$0.0,3470772,CHADEMO,CREDITCARD,2690,1551003124,1551003135
A,DEVICE,00:00:10,0,$0.0,3470777,CHADEMO,CREDITCARD,2691,1551003184,1551003194
A,DEVICE,00:00:10,0,$0.0,3470778,CHADEMO,CREDITCARD,2692,1551003251,1551003261
A,DEVICE,00:00:10,0,$0.0,3470782,CHADEMO,CREDITCARD,2693,1551003316,1551003326
A,DEVICE,00:00:10,0,$0.0,3470783,CHADEMO,CREDITCARD,2694,1551003436,1551003446
A,DEVICE,00:00:10,0,$0.0,3470784,CHADEMO,CREDITCARD,2695,1551003473,1551003483
A,DEVICE,00:00:11,0,$0.0,3470785,CHADEMO,CREDITCARD,2696,1551003533,1551003544
A,DEVICE,00:31:18,6.99,$3.43,3470789,CHADEMO,CREDITCARD,2697,1551003616,1551005494
A,MOBILE,00:33:17,11.82,$5.79,3470864,CHADEMO,CREDITCARD,2698,1551006353,1551008350
A,MOBILE,00:00:10,0,$0.0,3470906,CHADEMO,RFID,2699,1551008649,1551008659
A,MOBILE,00:00:10,0,$0.0,3470907,CHADEMO,RFID,2700,1551008704,1551008714
A,MOBILE,00:00:10,0,$0.0,3470911,CHADEMO,RFID,2701,1551008784,1551008794
A,MOBILE,00:00:10,0,$0.0,3470913,CHADEMO,RFID,2702,1551008870,1551008880
A,MOBILE,00:00:10,0,$0.0,3470914,CHADEMO,RFID,2703,1551009017,1551009027
A,MOBILE,00:00:10,0,$0.0,3470915,CHADEMO,RFID,2704,1551009064,1551009074
A,MOBILE,00:00:10,0,$0.0,3470917,CHADEMO,RFID,2705,1551009148,1551009158
A,MOBILE,00:00:11,0,$0.0,3470919,CHADEMO,RFID,2706,1551009212,1551009223
A,DEVICE,00:21:19,10.69,$5.24,3470927,CHADEMO,CREDITCARD,2707,1551009565,1551010844
A,DEVICE,00:29:20,13.15,$7.5,3471053,CHADEMO,CREDITCARD,2708,1551018433,1551020193
A,MOBILE,00:00:10,0,$0.0,3471150,CHADEMO,RFID,2709,1551027572,1551027582
A,MOBILE,00:31:17,12.32,$7.02,3471152,CHADEMO,CREDITCARD,2710,1551027781,1551029658
A,MOBILE,00:00:09,0,$0.0,3471291,CHADEMO,CREDITCARD,2711,1551037783,1551037792
A,MOBILE,00:00:10,0,$0.0,3471292,CHADEMO,CREDITCARD,2712,1551037853,1551037863
A,MOBILE,00:00:10,0,$0.0,3471314,CHADEMO,CREDITCARD,2713,1551042718,1551042728
A,MOBILE,00:00:10,0,$0.0,3471315,CHADEMO,CREDITCARD,2714,1551042785,1551042795
A,MOBILE,00:00:09,0,$0.0,3471318,CHADEMO,CREDITCARD,2715,1551042854,1551042863
A,MOBILE,00:00:10,0,$0.0,3471319,CHADEMO,CREDITCARD,2716,1551042918,1551042928
A,MOBILE,00:00:10,0,$0.0,3471326,CHADEMO,CREDITCARD,2717,1551043006,1551043016
A,MOBILE,00:00:11,0,$0.0,3471580,CHADEMO,RFID,2718,1551055630,1551055641
A,MOBILE,00:00:10,0,$0.0,3471583,CHADEMO,RFID,2719,1551055680,1551055690
A,MOBILE,00:00:11,0,$0.0,3471584,CHADEMO,RFID,2720,1551055733,1551055744
A,MOBILE,00:00:11,0,$0.0,3471587,CHADEMO,RFID,2721,1551055767,1551055778
A,MOBILE,00:00:10,0,$0.0,3472060,CHADEMO,CREDITCARD,2722,1551067595,1551067605
A,MOBILE,00:00:11,0,$0.0,3472065,CHADEMO,CREDITCARD,2723,1551067672,1551067683
A,MOBILE,00:00:10,0,$0.0,3472069,CHADEMO,CREDITCARD,2724,1551067730,1551067740
A,DEVICE,00:00:10,0,$0.0,3472112,CHADEMO,CREDITCARD,2725,1551068623,1551068633
A,DEVICE,00:00:10,0,$0.0,3472114,CHADEMO,CREDITCARD,2726,1551068672,1551068682
A,DEVICE,00:00:10,0,$0.0,3472119,CHADEMO,CREDITCARD,2727,1551068737,1551068747
A,DEVICE,00:00:10,0,$0.0,3472120,CHADEMO,CREDITCARD,2728,1551068796,1551068806
A,DEVICE,00:00:10,0,$0.0,3472125,CHADEMO,CREDITCARD,2729,1551068977,1551068987
A,DEVICE,00:00:10,0,$0.0,3472131,CHADEMO,CREDITCARD,2730,1551069044,1551069054
A,MOBILE,00:00:10,0,$0.0,3472142,CHADEMO,CREDITCARD,2731,1551069288,1551069298
A,MOBILE,00:00:10,0,$0.0,3472155,CHADEMO,CREDITCARD,2732,1551069552,1551069562
A,MOBILE,00:00:11,0,$0.0,3472159,CHADEMO,CREDITCARD,2733,1551069603,1551069614
A,MOBILE,00:26:29,9.62,$4.71,3472264,CHADEMO,CREDITCARD,2734,1551073153,1551074742
A,MOBILE,00:09:54,7.09,$3.47,3472331,DCCOMBOTYP1,RFID,2735,1551075073,1551075667
A,MOBILE,00:49:28,30.43,$14.91,3472357,DCCOMBOTYP1,RFID,2736,1551075915,1551078883
A,DEVICE,00:15:48,11.16,$5.47,3472498,CHADEMO,CREDITCARD,2737,1551079762,1551080710
A,DEVICE,00:23:56,18.35,$8.99,3472551,DCCOMBOTYP1,CREDITCARD,2738,1551081096,1551082532
A,MOBILE,00:37:23,8.98,$4.4,3472589,DCCOMBOTYP1,CREDITCARD,2739,1551082742,1551084985
A,MOBILE,00:20:47,10.04,$4.92,3472693,CHADEMO,CREDITCARD,2740,1551086022,1551087269
A,MOBILE,00:00:07,0,$0.0,3472752,CHADEMO,RFID,2741,1551088177,1551088184
A,DEVICE,00:00:07,0,$0.0,3472757,CHADEMO,CREDITCARD,2742,1551088264,1551088271
A,MOBILE,00:00:08,0,$0.0,3472766,CHADEMO,RFID,2743,1551088548,1551088556
A,MOBILE,00:24:04,9.72,$4.76,3472784,CHADEMO,RFID,2744,1551089049,1551090493
A,DEVICE,00:02:33,1.66,$0.81,3472835,CHADEMO,RFID,2745,1551090786,1551090939
A,DEVICE,00:31:16,17.18,$8.42,3472842,CHADEMO,RFID,2746,1551091030,1551092906
A,MOBILE,00:31:17,12.47,$6.11,3472999,CHADEMO,CREDITCARD,2747,1551096251,1551098128
A,MOBILE,00:16:42,7.88,$3.86,3473060,CHADEMO,RFID,2748,1551098846,1551099848
A,DEVICE,00:31:17,20.97,$11.95,3473166,CHADEMO,RFID,2749,1551104279,1551106156
A,MOBILE,00:31:17,8.3,$4.73,3473251,CHADEMO,RFID,2750,1551110410,1551112287
A,DEVICE,00:15:37,8.26,$4.46,3473294,CHADEMO,CREDITCARD,2751,1551117709,1551118646
A,WEB,00:30:19,18.52,$0.1,3473875,CHADEMO,RFID,2752,1551144841,1551146660
A,MOBILE,00:00:10,0,$0.0,3474038,CHADEMO,CREDITCARD,2753,1551147709,1551147719
A,MOBILE,00:00:10,0,$0.0,3474045,CHADEMO,CREDITCARD,2754,1551147795,1551147805
A,MOBILE,00:00:10,0,$0.0,3474054,CHADEMO,CREDITCARD,2755,1551148014,1551148024
A,MOBILE,00:00:10,0,$0.0,3474059,CHADEMO,CREDITCARD,2756,1551148061,1551148071
A,WEB,00:28:07,17.23,$0.0,3474160,CHADEMO,RFID,2757,1551149990,1551151677
A,MOBILE,01:41:09,55.59,$30.02,3474326,CHADEMO,CREDITCARD,2758,1551154219,1551160288
A,MOBILE,00:17:18,7.88,$3.86,3474558,CHADEMO,RFID,2759,1551160516,1551161554
A,DEVICE,01:12:33,36.56,$17.91,3474783,CHADEMO,CREDITCARD,2760,1551166574,1551170927
A,DEVICE,00:00:10,0,$0.0,3474971,CHADEMO,RFID,2761,1551172507,1551172517
A,DEVICE,00:00:10,0,$0.0,3474995,CHADEMO,RFID,2762,1551173366,1551173376
A,DEVICE,00:00:10,0,$0.0,3474996,CHADEMO,RFID,2763,1551173398,1551173408
A,DEVICE,00:31:16,11.27,$5.52,3474999,CHADEMO,RFID,2764,1551173440,1551175316
A,MOBILE,00:00:10,0,$0.0,3475101,CHADEMO,RFID,2765,1551176540,1551176550
A,MOBILE,00:00:10,0,$0.0,3475102,CHADEMO,RFID,2766,1551176598,1551176608
A,DEVICE,00:00:10,0,$0.0,3475222,CHADEMO,CREDITCARD,2767,1551180692,1551180702
A,DEVICE,00:00:10,0,$0.0,3475224,CHADEMO,CREDITCARD,2768,1551180737,1551180747
A,DEVICE,00:00:10,0,$0.0,3475233,CHADEMO,CREDITCARD,2769,1551180928,1551180938
A,DEVICE,00:00:10,0,$0.0,3475237,CHADEMO,CREDITCARD,2770,1551180981,1551180991
A,DEVICE,00:00:10,0,$0.0,3475240,CHADEMO,CREDITCARD,2771,1551181070,1551181080
A,DEVICE,00:00:10,0,$0.0,3475293,CHADEMO,RFID,2772,1551182853,1551182863
A,DEVICE,00:00:10,0,$0.0,3475295,CHADEMO,RFID,2773,1551182885,1551182895
A,MOBILE,00:14:42,2.01,$1.15,3475406,DCCOMBOTYP1,CREDITCARD,2774,1551187566,1551188448
A,MOBILE,00:25:58,10.1,$5.76,3475422,CHADEMO,RFID,2775,1551188552,1551190110
A,MOBILE,00:00:11,0,$0.0,3475473,CHADEMO,CREDITCARD,2776,1551192535,1551192546
A,MOBILE,00:00:10,0,$0.0,3475477,CHADEMO,RFID,2777,1551192916,1551192926
A,MOBILE,00:00:11,0,$0.0,3475479,CHADEMO,RFID,2778,1551192989,1551193000
A,MOBILE,00:21:15,11.99,$6.83,3475496,CHADEMO,CREDITCARD,2779,1551194447,1551195722
A,DEVICE,00:24:32,17.59,$10.03,3475551,CHADEMO,CREDITCARD,2780,1551199354,1551200826
A,MOBILE,01:18:29,31.39,$16.95,3475637,CHADEMO,RFID,2781,1551206491,1551211200
A,DEVICE,00:17:42,12.94,$6.99,3476334,CHADEMO,CREDITCARD,2782,1551236433,1551237495
A,MOBILE,00:55:15,25.3,$13.66,3476393,DCCOMBOTYP1,CREDITCARD,2783,1551237781,1551241096
A,MOBILE,00:29:06,15.83,$8.55,3476609,CHADEMO,RFID,2784,1551242192,1551243938
A,MOBILE,00:00:10,0,$0.0,3476802,CHADEMO,CREDITCARD,2785,1551248153,1551248163
A,MOBILE,00:31:34,14.96,$7.33,3476806,CHADEMO,CREDITCARD,2786,1551248234,1551250128
A,DEVICE,00:16:08,5.44,$2.67,3476923,CHADEMO,CREDITCARD,2787,1551250817,1551251785
A,MOBILE,01:29:17,10.68,$5.23,3476985,DCCOMBOTYP1,RFID,2788,1551252647,1551258004
A,DEVICE,00:28:35,10.16,$4.98,3477297,CHADEMO,CREDITCARD,2789,1551259306,1551261021
A,DEVICE,00:37:02,18.39,$9.01,3477418,CHADEMO,CREDITCARD,2790,1551262592,1551264814
A,MOBILE,00:24:23,16.23,$7.95,3477496,CHADEMO,RFID,2791,1551265646,1551267109
A,MOBILE,00:25:10,9.88,$4.84,3477549,CHADEMO,RFID,2792,1551267344,1551268854
A,MOBILE,00:13:07,3.88,$1.9,3477670,CHADEMO,RFID,2793,1551271740,1551272527
A,MOBILE,00:34:34,15.7,$8.95,3477696,CHADEMO,RFID,2794,1551272630,1551274704
A,MOBILE,00:17:22,7.79,$4.44,3477750,CHADEMO,RFID,2795,1551275279,1551276321
A,DEVICE,00:25:10,6.26,$3.57,3477841,CHADEMO,CREDITCARD,2796,1551281698,1551283208
A,MOBILE,00:17:20,9.43,$5.38,3477872,CHADEMO,CREDITCARD,2797,1551283373,1551284413
A,MOBILE,00:17:26,7.74,$4.41,3477926,CHADEMO,RFID,2798,1551290006,1551291052
A,MOBILE,00:15:55,7.96,$4.3,3477939,CHADEMO,CREDITCARD,2799,1551291525,1551292480
A,MOBILE,00:33:38,16.8,$9.07,3478673,DCCOMBOTYP1,CREDITCARD,2800,1551321795,1551323813
A,DEVICE,00:39:17,17.41,$9.4,3478917,CHADEMO,CREDITCARD,2801,1551327017,1551329374
A,MOBILE,00:33:36,16.6,$8.13,3479196,CHADEMO,CREDITCARD,2802,1551335650,1551337666
A,MOBILE,00:35:16,12.39,$6.07,3479399,CHADEMO,RFID,2803,1551340003,1551342119
A,WEB,00:20:02,7.31,$0.0,3479574,CHADEMO,RFID,2804,1551345403,1551346605
A,MOBILE,00:20:58,4.93,$2.42,3479625,CHADEMO,CREDITCARD,2805,1551346662,1551347920
A,DEVICE,00:00:10,0,$0.0,3480746,CHADEMO,CREDITCARD,2806,1551403944,1551403954
A,MOBILE,01:10:39,34.19,$18.46,3481023,DCCOMBOTYP1,CREDITCARD,2807,1551408817,1551413056
A,MOBILE,00:53:07,17.01,$9.19,3481282,CHADEMO,CREDITCARD,2808,1551414859,1551418046
A,MOBILE,00:00:10,0,$0.0,3481470,CHADEMO,CREDITCARD,2809,1551421076,1551421086
A,MOBILE,00:00:10,0,$0.0,3481475,CHADEMO,CREDITCARD,2810,1551421171,1551421181
A,MOBILE,00:11:34,8.36,$4.1,3481513,DCCOMBOTYP1,RFID,2811,1551422154,1551422848
A,DEVICE,00:17:59,4.55,$2.23,3481914,CHADEMO,CREDITCARD,2812,1551435446,1551436525
A,DEVICE,00:00:11,0,$0.0,3482033,CHADEMO,CREDITCARD,2813,1551441150,1551441161
A,DEVICE,00:00:10,0,$0.0,3482041,CHADEMO,CREDITCARD,2814,1551441613,1551441623
A,DEVICE,00:00:10,0,$0.0,3482043,CHADEMO,CREDITCARD,2815,1551441673,1551441683
A,WEB,00:09:11,4.86,$2.38,3482062,CHADEMO,CREDITCARD,2816,1551442328,1551442879
A,MOBILE,00:00:10,0,$0.0,3482096,CHADEMO,CREDITCARD,2817,1551444301,1551444311
A,MOBILE,00:00:10,0,$0.0,3482097,CHADEMO,CREDITCARD,2818,1551444462,1551444472
A,MOBILE,00:01:46,0,$0.0,3482100,CHADEMO,CREDITCARD,2819,1551444530,1551444636
A,MOBILE,00:00:10,0,$0.0,3482108,CHADEMO,CREDITCARD,2820,1551444733,1551444743
A,MOBILE,00:26:28,11.82,$5.79,3482110,CHADEMO,CREDITCARD,2821,1551444796,1551446384
A,DEVICE,00:51:31,28.43,$16.21,3482144,DCCOMBOTYP1,CREDITCARD,2822,1551446496,1551449587
A,MOBILE,00:18:19,9.96,$5.68,3482224,CHADEMO,RFID,2823,1551451347,1551452446
A,MOBILE,00:37:17,7.62,$4.34,3482261,CHADEMO,RFID,2824,1551454415,1551456652
A,MOBILE,00:26:16,11.86,$6.4,3482364,CHADEMO,RFID,2825,1551463984,1551465560
A,DEVICE,00:23:56,8.95,$4.83,3482493,CHADEMO,CREDITCARD,2826,1551475258,1551476694
A,DEVICE,00:10:13,5.84,$3.15,3482543,CHADEMO,CREDITCARD,2827,1551484877,1551485490
A,MOBILE,00:55:38,36.66,$19.8,3482742,CHADEMO,RFID,2828,1551499277,1551502615
A,DEVICE,01:01:02,10.87,$5.33,3482906,DCCOMBOTYP1,CREDITCARD,2829,1551506912,1551510574
A,MOBILE,00:33:17,6.72,$3.29,3483115,CHADEMO,CREDITCARD,2830,1551516294,1551518291
A,MOBILE,01:01:25,36.77,$18.01,3483223,CHADEMO,CREDITCARD,2831,1551520756,1551524441
A,DEVICE,00:29:11,13.19,$6.46,3483364,CHADEMO,CREDITCARD,2832,1551527303,1551529054
A,MOBILE,00:13:51,4.64,$2.51,3483804,CHADEMO,RFID,2833,1551553019,1551553850
A,MOBILE,00:32:08,19.25,$9.43,3484155,CHADEMO,CREDITCARD,2834,1551590888,1551592816
A,MOBILE,00:32:44,11.32,$5.55,3484247,CHADEMO,CREDITCARD,2835,1551595870,1551597834
A,DEVICE,00:00:10,0,$0.0,3484350,CHADEMO,CREDITCARD,2836,1551601631,1551601641
A,DEVICE,00:00:10,0,$0.0,3484352,CHADEMO,CREDITCARD,2837,1551601862,1551601872
A,DEVICE,00:11:35,7.82,$3.83,3484354,CHADEMO,CREDITCARD,2838,1551601940,1551602635
A,MOBILE,00:33:17,11.81,$5.79,3484405,CHADEMO,RFID,2839,1551604425,1551606422
A,MOBILE,00:00:10,0,$0.0,3484466,CHADEMO,CREDITCARD,2840,1551608400,1551608410
A,MOBILE,00:00:10,0,$0.0,3484467,CHADEMO,CREDITCARD,2841,1551608468,1551608478
A,MOBILE,00:00:10,0,$0.0,3484469,CHADEMO,CREDITCARD,2842,1551608525,1551608535
A,MOBILE,00:00:10,0,$0.0,3484516,CHADEMO,CREDITCARD,2843,1551610959,1551610969
A,MOBILE,00:00:10,0,$0.0,3484521,CHADEMO,RFID,2844,1551611247,1551611257
A,DEVICE,00:00:10,0,$0.0,3484540,CHADEMO,CREDITCARD,2845,1551611789,1551611799
A,WEB,00:00:11,0,$0.0,3484546,CHADEMO,CREDITCARD,2846,1551612004,1551612015
A,DEVICE,00:00:10,0,$0.0,3484559,CHADEMO,RFID,2847,1551612434,1551612444
A,DEVICE,00:00:10,0,$0.0,3484561,CHADEMO,RFID,2848,1551612480,1551612490
A,DEVICE,00:00:10,0,$0.0,3484562,CHADEMO,RFID,2849,1551612513,1551612523
A,DEVICE,00:00:10,0,$0.0,3484564,CHADEMO,RFID,2850,1551612580,1551612590
A,DEVICE,00:00:10,0,$0.0,3484566,CHADEMO,RFID,2851,1551612649,1551612659
A,DEVICE,00:00:11,0,$0.0,3484567,CHADEMO,RFID,2852,1551612679,1551612690
A,DEVICE,00:00:11,0,$0.0,3484568,CHADEMO,RFID,2853,1551612712,1551612723
A,DEVICE,00:00:10,0,$0.0,3484570,CHADEMO,RFID,2854,1551612748,1551612758
A,DEVICE,00:00:10,0,$0.0,3484572,CHADEMO,CREDITCARD,2855,1551612814,1551612824
A,DEVICE,00:00:11,0,$0.0,3484593,CHADEMO,CREDITCARD,2856,1551613677,1551613688
A,DEVICE,00:00:10,0,$0.0,3484595,CHADEMO,CREDITCARD,2857,1551613720,1551613730
A,DEVICE,00:00:11,0,$0.0,3484609,CHADEMO,CREDITCARD,2858,1551614415,1551614426
A,MOBILE,00:00:10,0,$0.0,3484643,CHADEMO,RFID,2859,1551617342,1551617352
A,MOBILE,00:00:10,0,$0.0,3484647,CHADEMO,RFID,2860,1551617424,1551617434
A,MOBILE,00:00:10,0,$0.0,3484648,CHADEMO,RFID,2861,1551617465,1551617475
A,MOBILE,00:00:10,0,$0.0,3484656,CHADEMO,RFID,2862,1551617991,1551618001
A,MOBILE,00:00:10,0,$0.0,3484658,CHADEMO,RFID,2863,1551618113,1551618123
A,DEVICE,00:00:10,0,$0.0,3484733,CHADEMO,CREDITCARD,2864,1551622896,1551622906
A,DEVICE,00:00:10,0,$0.0,3484736,CHADEMO,CREDITCARD,2865,1551622937,1551622947
